ident,Height,Width,Average,Perceptual,Difference,HaarWavelet
85696dd6d6be278037fdca733e136f2a,640,2112,fffff77ff63ff03fe01fe00fe00fe00f2383078107800fc00fe09ffc9fffffff,ae7eb034d3e04bebac159786c98e8dd9f94fb7801ad94871b4126f0d45a48a57,01002cd024e8046805784d7a08da49dc4d0f4c0f581d580d7045342430004000,fffff63ff03fe03fe00fe00fc00f80070001030007800fc00fe08ff09ffcffff
6303244b26eef8e081298bfeac827403,1024,1472,ffffffffcfff8fff83ff80ffc23fe01ff00ff007fc03fe03ffc1ffe1ffffffff,ee319f42c9cf619fb43a5a7128f291ac4698a65b5b279d96165b3929b465c246,100018001c001b002f000ec00cf00cf409be219f002f00370003004b00010005,cfff87ff83ff01ff007f003f801f800fc003e001f001f800fc00ff00ffc0ffff
e4bbe0282fbed7b4c2e82a36fec5246b,5120,1152,c1ffc1ffc07fe07ff07ff81ffc0ffe0ffc07fe07fe07ff07ff07ff07ff87ffc7,ed2b328798c64e4bc733c48491d2f1f19371cd736616638e366c6b46b4e578c8,13e08fb81acc05cc27c601fb001b04d9006d009d000d022d004f003f000f009e,c0ff807f800fc007e007f80bf801fc01fc01fc03fe01fe03ff03ff03ff03ff83
020d0243094c8561544f683b4c64859d,7830,8714,fffffffffff3fff3ffe7ffcfffcfff9fff3ffe7ff8ffc3ff87ffffffffffffff,ef7ac9429b4a3659e4c58db49925636d0cc9f19313369c64e1c92f33d86691cd,0004000000160005000d005a00940134026808d005a02e400880600008000000,00ff00ff00f300f700e700cf00c30013ff30fc30f8f0c3f087f0bff0fff0fff0
f14ab472f807f53303d5f1b27703936b,1472,1152,ffe3ff83ff83ffc3ff83fe03f047c003c003c607fe07f70fe07ff9ffffffffff,ea764ad6d2932c6b3969b12dc4ad9acb1a90c9a4b327c6cd64c33e3a8cccb1b1,00070007000700970117022b00cf05df07670c6f441c0c7809b0038004000100,ff81ff81ff01ff01fc01f801c0018003800380038007e60fe03ff0fff7ffffff
1a14633255dc8b2dd5a36fd6f3eaf839,7360,2432,c1ffc01fe007f801f800f800f801f803fc07f01fc07fc1ffdbff8bff87ffffff,bbe7682c9c59b613a61ecfa7dd294788c3879e37c0e00b98e3721c64f988393c,1fc00ef8060e00970259024d031b10e711de237814e01380260036001c004c00,c0ffc00fe003f801f000f000f001f801c807d00fc07fc1ff83ff83ff07ffffff
a45c077803194bf256f58964f457d5cb,1280,4416,ffffffffe3ffc00fc007c003c003c08183e183f987f987fd9fffbfffffffffff,bea36c07856e92a8da9d695c66a8c6606b093da734d7964a9a4c99939cbb8e4d,18380d0c06b4949c14de147618bf1b8f1f473cb33cc12e013c01780170002000,e7ffe21fc01fc007c00380038001808181c183f003f807f90ff91fff9fffffff
264e5e8732450598190acec51da65cdc,3392,1216,87ff01ffe1ffe0fff07ff03ff81ffe0ffe07ff03ffc1ff81ff83ffc3ffc7ffef,e97636f899394ed4876e67b393f1e968c4b0c12ce6da60cfd326ec16f082f100,3c000f000bc00fe005c002f80074005c004e0036000f00130017000f000f000e,01ff007f007f803fc01fe00ff007f807fc03fe01ff00ff00ff00ff01ff01ff83
e3b2b156b3ce1119b4e56debb48b91ae,5056,4096,ffffffe7f9e3fcf3fdfbfff3ffe7ffe7fee7fcfffc9ffc1fff3fffffffffffff,eb5b5b5e9cc425398d6bcc6eb4b196b524ad1998725c6a52495a4e4ea5338d29,0202002c0b2609520103000600a5002d05ac05c005b804b80268010000400000,0f3c0f2409200c300d3b0f330f270f270ce70cff0c9f0c1f0e300ff00ff00ff0
ac32ff7089312633858bcd96747b4046,8512,5888,fffdfff9fff9fff3fff3fff3ffe7ffe7ffe7ffcfffcfffcfff8fff9fffffffff,c9a452cb96b265ad95696d5a9b562496b96da549ad929b452cd19ab46925aad5,00010009000b0012001600060025002c004a005a005a005a001c00b400300000,00fd00f900f900f300f300f300e300e700e700cf00cf00cf008f008f009f00ff
d20a7257f89745f389a6dc98b6b4df7a,4346,6225,ffffff3fff3fff3ffe3ffc7ffcfff9fff9fff1ffe3ffc7ff8fff3fff3fffffff,b6cc664cc67d1cc3d1de83923e33c0e7cf861c1cf1d10f9bdc3a01e31c07e61c,000000600168006802d004a009800300128026804d0098003400680070000000,0fff0f3f0f3f0f3f0e3f0c7f0cff08ff39003100230007008f001f001f00bf00
0416b90e91acd8f71831c1723df3feb5,7367,5727,e7ffe7ffcfffc3fff3fff3fff3fff3ffc7ffcfffc7ffe3fff3ffe3ffe3fff1ff,bc338f0fc39c8f1ec718f0f0e1c331c7f8781e38c7831e1cc78fe1c3c38038c7,08004a001a001c0006801680060005000d0098001a000d00268006800d000700,e700c700c700c300e100f300f300e300c300c700c700e300f300e300e100f100
1990f9eb40f798dcb50f7fad287c0e28,8704,6400,fc3ffc1ffffffffffffffffffffbfff3fff3fff3fff3fff3fff3fff3fff3fff3,ca56b5ada56a6a5676a566b5254a214a96b54b5a95a4994a99a6d9c699a5d8d6,00700060000000a0000200000002001200120016001600160016000600250006,fc10fc10fff0fff0ff00ff00ff00ff0000000000000000000003000300030003
32eca7c7634f59e3b286e3a89461f95c,5632,8192,ffff1fff1ff7dfe7cfe7cbf3e7f3e7fae7f9e7f9e7fce7fcf37cf7fcfffcfffe,de3a0bd581ea14b8b2957696bf02fd01ef21dd08fa61f2c2b09f143785bd08ad,600868006824340d904d16865a0248020c0b2d010c012cc12cc12d0500040800,b0ff10ff10e780c70fc70bf323f227f823c923c923cc224c004000c000c000c0
6a1dcc77903fd69eda1aa8a631630e0d,1664,5312,fffbffd9ff81fe00fc04fc04f03cf07cf1fce3fdc7ff8fff1fff3fff7fffffff,f1aa6aa8ca959e95b0a4b3fca701a87fa370b64534cdcdca6d9869302563b792,00430093001b040d088d016d03e125c507a106411d00320164006800c0002000,fff1ff00fc00f800f000f000e000c018803800fc01ff03ff0fff1fff1fff3fff
caf7a1ac5a42eb8b7b738a897628160c,8832,8960,ffffffffffffffffff77ff67ff87ff1ffe7ffcfff8fff3ffe7ffe7ffffffffff,b878c7c79c7e319167054c7cd9839338b663658c4d38db63b24ea6986cb36926,000000000000000800e400cd011e027004c809a0134006800d004a0004000000,00ff00ff00ff00ff006700670007001f023000f008f000f0e3f0e7f0f7f0fff0
cec0358c230738e793cd94e0e3ce1da6,8576,4731,ffbfff9fff3ffe3ffe7ffcfff8fff9fff3ffe7ffc7ffc7ffc7ff8fff9fffffff,be0be0f9c7c91c0fd8f01b83f31f0370fc6707c63e0c607c07c1d81f1bf0d907,0120002001680270048001a00b40128025000d001a005a009a00340068001000,ff10ff90ff30fe30fc40fcc0f800f900f300e300c700c700c7008f009f00ff00
63405137826f43487be86096f7191a76,4032,8576,ffffffffffffffbfe00fc007cfe79fe79fe7bfe7fff3fff3fff3fff8fffcffff,eb6b2d45d4b4cada8b695fa52c1674bf28d4d58a8b05d32a3325307674f0acd8,0000000000500820063814ce900c310d682d6025400600160012000b00010000,fff0ff90e00cc00480048004000408c003c31fc11fe1ffe0fff0fff0fff8fff8
aebc87eb11cb791694a9dedb44eda10b,8535,5478,bfff8fffc7ffe7fff3fff3fffbfff9fff8fffcfffcfffc7ffe7ffe7ffe7ffe7f,b3311ccc8e332398c1cec0e3c0f1f038f87cf83edc1ef21ff80f7e07dc017701,680034009a004d0025001600168013800b40098009a001a004a005a004a000c0,1f008f00c700e300f300f300f900f900f8f0fcf0fcf0fc70fc70fc70fe70fe70
8033d6e0a204cb0881b3edea38f6167a,6144,960,fc7ffc7ffe0fff03ff87ffffffffffffff8fff07fe07fc1ffc0ff80ff07fe7ff,e531cb53333267259a6693379bd86dc4cd98984ccccc34d88e672cf1a699cd31,01d008e40479021f013f00380000008d091b121f004f097b089b10db23c40b10,fc7fe01ff00ffe01fc03ff0fffffffc7e001c001f001c001c003c003c03fc1ff
d1a3e22d389978f453058df5cbd76f1d,7085,5727,fffffffff7fff3fff3fff9fffcfffcfff1ffe3ffe7ffe7ffe7ffe7ffe7fff7ff,b81ce1e1ce728e1ee3d8638fc1c61c63e1e30638ce3838e4738ec639ce7338e3,080000000e0025002680134009c001a027004c0049005a005a004a000d000c00,ff00ff00e300e300f100f000f800f800f000e300e700e700e700e700e300e300
44fe9866a8fbfc80642bd800e2e4954b,4608,960,e03fc07fc83ff80ff8dff83ffc0fff07ff07ff83ff03fe07ff07ff07ff07ff8f,ed4b339793974e4b9c7d64699236c8dee5af64e660d42630ccc9ce4cc3308d98,06f811f839f813be139c00fc08fe003d083f0006002f00dd002d012d001f001a,e03fc01f801fe00fe00fe00ff007fc07fe03fe01fe01fc01fc03fe03fe03fe0f
6cbc6f7259cb45a4086cd584aec53857,1088,896,ffc7ff83ff01fe01fe03fc03f807f00ff03fe1ff81ff81ff83ffc7ffcfffdfff,afc46037cf1198ecf101251a990ede3034e3378fd9289e4ee6783f87c07f8e61,001e00170053003b00270826019e007806600308036007000f002c001a003400,ff01fe01fc00fc00f801f801f003f003e01080f000f000f000f083f087f08ff0
9bf048c56ab608b3020c7dd1a8120a73,4736,4864,ff7fcf1f879fc71ffe7ffe7ffcfff9fff3fff3ffe7ffcfffcfffcfffffffffff,be0066fcc7841c44f0fcc383f23ff061d2c7fc1c1c991db31d9709b2c9b29d86,00403a701d341c7802c024a009c01340068025004a009c00b400940000001000,ff70c71087808710ee30fc70fcf0f9f0f100e300e700cf00cf00cf00ff00ff00
0cbadddd6fd3eca47c33e48752f680cd,6848,1664,ff1bff03fc1ffc3ff07ff0ffe1ffc1ffc3ff83ff87ffc7ffc7ffc7ffe7ffffff,be1060f3e21f0f80cce7988ed1fc9b61d3659a0f93dc9219933193f3b1e3b00e,0273063f04b601ee02d805b00b6096c01e802f801d001d001d009d000d804b00,f800f801f003f007e00fc01fc03f807f80ff01ff01ff01ff01ff00ff00ffa7ff
00c46b336b5b06423fcdec1b4d5bee06,7936,1024,fc1ffc0ff03fe07fe07fe03ff81ffc0ffe07ff03ff07fe1ff81ff07fc0ffc0ff,b01c732e9328c6c3cd8d3592cedf1a79a73299b2dad21e7290691accc8b61dcb,00be11fc01f804f009e0017802bc00be006f0027003f003800f407c007d00be0,f803f807e01fc03fc03fe01fe00ff007fc03fe01fe01fc07f01fe03f807f807f
7a464bac7623466f449cbc7279d79f85,7552,1856,f01f80ffc3fff07ffc1fff8fffc3ffe1fff1fff1fff8fff8fff9fff9fff9fff1,daa52d5ab52552a84a546d2b65b26495f2da7269b96ed8a6cc96ce95c64ac705,00383fe01e1003c82030041c008e000700130003001300010003000300130013,c007001f01ffc01ff80fff03ff81ffc000e000f000f000f000f000f000f000f0
e378d4208a7887e81d8b4b92cb81ec3e,7872,5120,cfffcfffe7ffe7ffcfffcfffcfffcfffcfffcfff8fff9fff9fff8fffc7fff7ff,9f81fe07f03ec1fff80303f0c3e11f03e07e3e1ce07c3c3e83e03e0387873878,180010001a005a009c00b400b400b400b4009400340068002c0030009d004c00,cf00cf00e700c700cf008f008f00cf00cf00cf008f009f009f008f00c300e300
06334c520d4bd54eb501a49f42158a80,2304,960,fffffc03fc07f807f83ff81ff81ff81ff81fe01fe01fb01ff81ffc07ff8fffff,e59e6304cb493c7fcc34c7c3967b9c2192e18d2f9986ccfa691b98c129789387,0c6e113e111e12fd03eb01bd3133307f2039023b493f61353337103d0c3b0303,fe0ff803f803f803c007f007980ff807f00fe00f200f0007f81ff807ff0fffff
691a9e62ce9f6633c08462c398f7e140,4608,832,e1ffe00ffc07fc03f803f807fc07f807f807fc07f807f80ffc0ffc0ffe0fffbf,e18c1ad396b5312d9ccab5359cc666d29895c24cdb586ce699a7c47ac18de6d1,03f0011e012f01e7023f031f018f030d031f006f00ce03da01da01da00780234,c0ffc007f803f801f803f803f803f807f007f803f807f007fc0ff80ffc0fff1f
881c7c271ef07405693650be45fe1b56,6656,6400,ffffffffff8fffcfffe7ffcfffe7ffe7ffe7fff3fff3fff3fff3fff3fff3fff7,cb54a529b692d2d6b54bd92592a5da5ab5694a55a5a46ad2b4b56cd26495694b,000000200014000a004a004a004a000d00250006001200120012001600060004,00f000d00080008000c400cc00e400e400e700f300f300f300f300f300e300e3
d70e54b1282d3c53ea346ce70d480d60,3840,4608,fffffffffff9fcf9fcf9f8f3f8f3f0f3f1e3f1e3f3fbf7e3ffe7ffc7ffcfffff,fad5b295852fcc6a38c2614b96946d2cdb4936b552a5494aad3896956967b569,000101000003019309930192139221a6274626872f020c26000d080d009c0000,000f000f030800080cf100f300f300e1f0e3e0e1e0f1f2e3f027f007f007f01f
993a33d083328d4debb5a1a3354e3cb0,8768,7680,fbfff9fffcfffefffcfffcfffe7ffe7fff3fff9fff8fffe7fff0fff8fffeffff,e33bb315998e4ccea6c45322a911d4994a6ead37d69beb49d52472126b79d4a4,020003000180058005a005a004a000d002680124009a004c0025001100040002,f9f0f8f0fcf0fef0fcf0fcf0fc70fe70003f001f008f00c100f000f800fc00ff
a2e687e5e0a43d0aaaeecc1ba215c352,4608,4864,fdfff9fff9fff9fff9cff98ff31fe33fc61fcf1fff9fff9fffffffffffffffff,bcc639c6d39ec7182e78d871e5930f079a6cd07966c30e13cd36c9741761364b,03000b40035012201298163c267006489c78ba34013408b00040002000000000,f900f800f900f900f9c0f180f010c230c210c700ff00ff90fff0fff0fff0fff0
3a1ddf8e4a84bd270520fc080f4a3f0a,1024,4288,ffffcfff81ff81ff81ff8fff1fff1fff3fff3ffd3ff9fff8fff8fff8fffdffff,97ea2fd0fe00d00f805fc7a0ebd5f0abb85550a8357eff1c421c815a5aa0ff51,140034003b802380378035003200700060015001500100130001000100010000,87008000800000000000000008000f000fe81fe01ff03ff0fff0fff0fff8fffd
275d62217ae06ac7e773c5cd2d568832,7616,8192,fffffffffffffcfff8fff9fff3ffe67fc73fcf3f8fff9fffbfff9fff3fffffff,bfcff000c1f88f013e3f30f0f9c0238ff61c0770dc71ccc707e6f00e01fcdf81,00000100000001400b40128025000cd018601c60340028404000680050008000,fff0fff0fff0fcf0f8c0f9c0f340e600c600cf00cfc09fc0af008f003f00bf00
b53d843700d9665439ec8791e4024d70,2752,3072,f3ff407f003f061fff1fff8fffc7ffc7ffe3fff3fff1fff1fff1fff9fff9ffff,eaa1255236a95a56994bc9adec96c4dbc65ec66d87730ef105603264f3c6e386,07008390a4e83c7802740d1a009d004d000600260013001300030001000b0002,00ff007f001f000fc007fe07ff03ff0300810081008000c000e000e000f000f9
ba99968b0499b6e2dca442a101a2259c,5888,1856,c07ffc1fff8ffe1fff0fff0fff07ff87ff87ff87ff87ff83ff87ff81ffc0fff1,ed9ab685922619131b493d2cb6843b0ab2535b6ab6915b369db1c9da8db6cccc,1be00838003c0038003c001a003e012d012d012e000e008e000e001d00050005,000fc007fc07fc07fc07fe07fe03ff03000300030003000300010000008000c0
92d641eafe819ad90148027f5da9afd3,8455,6474,fefffe7ffe7ffcfffcfffcfff9fff9fffbfff3fff3ffe7ffcfffcfffffffffff,bb1363b1c7331c73c0e61f8ed81cc1f11f07f0f81f87c11ec8780f83e0fc1f88,008000a004a005a00180094003401280168005002d004c009a00180000001000,0e700e700e700cf00c00080009000900f300f300e300c700c700cf00ff00ff00
61bdeaac05baf83c9df0395ebac73ba9,7367,5727,fffffe7ff8fff0fff3fff3fff3fff3ffe7ffe7ffcfff9fff9fff9fffc7ffe7ff,bf307071e383878ece1fc4f0cc631c0ec0fc39c171cf319ce3903e1fc770c633,0200008001a003402400250006002c000a005a009c003000680034001a004800,fff0fe70f870f0f033f033f033f023f0e700c700cf009f009f008f00c700e700
2006437aaa412947ebfe92fd61c62a18,9542,7469,fffffffdfffcfffcfffcfff9fff3fff3ffe7ffe7ffcfff9fff1ffc3ffcfffcff,caaa56aab5baad65ab5522958ca53569ad5ab9566655d999562a5c8a532266e8,00000001000100040005000900120006002d004e005a0114002800e0010001c0,000f00090008000c0008000800010003ffe7ffc7ffcfff8fff1ffc3ffcfffcff
983631022096bc36a1a690d72db6b1d3,4800,1408,ff8fff83ffc1ffc3ffc3ffc3ff87ff87fd07fc0fe21fc41f803f843fc07ff1ff,ef35c9e59a142689ed8b379ab433376494c9b623c7e43a14c2d91ae5c62438db,001f000f0047004b004f0097009f012f012e025e04bc1cf8397838f00dc003a0,ff83ff83ff01ff01ff01fe01fe01fe03f803e007800f800f801f003f807fe0ff
34b9896eebff5d0501dc23156b26f2b3,4992,2560,ffe1ff83f01f807f07ff87ffc7ffc3ffe3fff1fff0fff87ffc7fff3fff1fff0f,be641b1b64ecf163cc8fc702c9899aee1f3b924c3c20320230c7e6f3e7ec84db,0087200f04780dc03c203a401a000c000f000740038011d000d002480270003a,ffc0fe00c003001f01ff03ff83ff81ffc0f0c0f0e070f030f830fc10fe00fe00
30fda2983d8f3111e475d0d859068081,7911,5727,ffffc7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffe7ffcfff,9e1ee1e1c3c3c787c1e17878e1e0f078e0f0c787e1f0e078c3c73c3c0f0f3c3c,00001a005a004a004a00480048004c004c004a005a004a000c005a001a001800,ff00c700e700e7002700270027002700e700e700e700e700e700e700e700c700
2c6daebe0963942f9b960aa3814b0b75,5120,1024,f13fc07fc01ff01ff87ff01ffc0fff0fff03ff07fc07fe07ff0ffe0fff3fffff,e4ec339292936d69ca5e642c9338d8dac8ec64b36cb472d8b738ce6ccf40cb31,037c13fc31f8233c03fc09f0007a027f000f000f00fd005f025f003c00700b88,e01f801f801fc00fc01fe01ff007fc03fe01fc01fc01f803fc03fc0ffc1ff5ff
8035c40dd9e78b21e6fdf6461613fb48,6208,2112,ffe3ffe3ffc3ff83ffc3ffc3ffc3ff83ff83ff87ff87ff8fff0ff43fe0ffffff,e9524b56966de4c99a5a3674cda9365ac4923539e4e21d0ee7699d86b334a4c6,00270007000e001f00970096009600960017000d012f091b003e0ce40bd00620,ff00ff00ff00ff00ff00fe01fe01fe01fe01fe01fc01fc01f803c007003fffff
222b3051fe1a0783b2ec382191714e54,4205,5229,ffffdfffcfffcfffcfff8fff8fffcfffc7ffe7ffe7fff3fff3ffffffffffffff,9f010f81e1f0783cc70fe1e3f078e31e7803fc1cc3c71cf30f0cf3c1f070ec1e,00003000b400b400b400340014009c005a004a000c002d000600000004000000,df00cf00cf00cf00cf008f008f00cf00c700e700e700f300f300ff00ff00ff00
09e09dacf849bfa8770a2ff9fb9228a5,7360,3840,ffe7ffe7ffe7fff3ffe3ffc7ff8fff9fff9fff8fff9fff9fff1ffe1ffe7fffff,ecdb4b49936cb49ba5a9652dd92d627692d9b69664b49925254b9349b6526c92,000e000d002500120026000d001a01240034009c00b40020003802b400e00000,00e700e700e300f100e000c000800010ff90ff80ff90ff90ff00fe00fe30fff0
5d884cc90873f1f8d9e25cd126887986,6400,1408,c1ff80fff1fff0fff03ffe1ffe0fff07ff83ff83ff07ff0ffe3ffe0ff07f83ff,ee67199a966d498c199a664594b3e3628e7ce5acc71cd2c6c739c063c634f067,0fe007f04330019804fc04e6007a011f0007001f001d007b046f207e06d00f00,807f003f801fc00fe00ff007f803fe01ff01ff01ff01fe01fe03fc07f03f81ff
fa443a89009d726aafc74f439dcda7aa,9536,5376,fff7ffe7ffe7ffcfffcfffcfffe7fff3fff3fff3fff9fff9fff9fff9fff9fffb,ca25ad6ab5a95293ba5a56aba5b596b6b4925295b529a4b594a4969694b5a52d,0025000d004a004a005a004a000d00250016001200030003000b000b00030002,00e700e700c700c700cf00c700e700e300f300f300f100f900f900f900f100fb
3a528abc8465a57d2a4c7f823051dcf8,3842,7968,fffffffcfffcfff8ffe1ffe3ffe3ffe7ffc7ff87ff9fff9fff9fffffffffffff,ca9b5a2a96a8a5baa966aa5d6ad54b24b6c996b65d256d49914ab5966c955a54,00010001000900010003000600060007000d009c003401340028000000200000,00fd00fc00f800f000e100e100e300c300870087008f001f009f00bf00ff00ff
424319cfd534025f2c40ec7e153077f1,8000,5376,e7ffcfffcfff9fff8fff9fff9fff9fffcfffcfffe7ffe7ffe7fff3fff3fff9ff,9f8007c0f8633e1fe1c7f07ce01ef841c788e0f8c07ce1e7f0f0e386e1e1f80f,1a009800b4003800340028006800340094001a004a004a004e00250016800280,c700c7008f009f008000900010000000cf00cf00e700e700e700e300f300f100
c8f84d9ecff20af2842de863f6963dfa,960,1216,ffffe7ffc9ffc9ffccffc4ff81878001c039f03ff83fff0fffefffffffffffff,bf8d1f87c106f26538f1ccb8c678b2781e852f8339c69c64329861d3c473c63f,0e001d00138013c019f02d9b3e3f033b85e341e9117b08580318018000000000,e3ffc0ffc0ff807f801f00010001000080018001e003ff0ffccffcffffffffff
79538de71a078ec7348f0340f8a7e995,5120,1856,fff9ffe3ffcfffc7ffc7ff87ff03fe4ffe0fff1ff83ff87fe0bf21ff00ffc1ff,a9b7cf201addf2c306b27896e3c41c79f1a11367e4cc359bd4261d8dc66e3942,00130007000d000f004f001e021e009c049c007802f053f003284e804fa00340,ff80ff80ff01ff01f301f303f300f200fc07fc07f00fe01fc03f003f007f00ff
83661e7cf8613383d40115b08568fef6,7104,1280,e1ffc1ff83ffffffffffff83ff83ff07fe1fff03ffe3ffffff07fe07f807f023,ecd69cc7366b9c6d7c3668d6d91d64af942ec3124954e798a6ea09899f241a64,07800f803f00008204c0001e0017003e0078001f00070000001f003f00ff00c7,80f000f000f0fe70fe1cfe00fe01fc03fc07fc01ff81ffc3fe01f801e000c000
13b816b6539dfd7561e1884454a31405,8128,7680,fffffffdfff8fff3ffe7ffe7ffe7ffe7ffc7ffcfff9fff1fff3ffe7ffe7fff7f,ea6ad99bb6a6a4b5992da64baddaab368a4d4a934aa452ad52a354ac55a9552a,000200010001001600250025002d002d004e001a00b40128025000d000c00250,00ff00fc00f000f100e300e700e700e700c700cf009f001f023f027f007f013f
7bc0cca2cee2bf4522192fd5ba79347c,6501,6474,ffffffffffffbfff9fff07fff3fff9fff9fff1fff3fff3fff3ffe7ffe7fff7ff,b8f0c387c63878e1f1871c380c71079ec38e3863f0e31e1cc78e38e7e3c3fe38,000000000000400060004c00460012800b001680240025002d002c000c000c00,ff00ff00ff00bf001f0007001300f100f900f100f300f300f300f700e700e300
5f26395749b5f5c85bafdc8bbdfcda3b,4736,5760,e1ff013f1f0fffc7ffe3fff3fff9fffdfffdfffcfffcfffcfffcfffcfffefffe,dcaa2af52d5535aa96a112859a55da42f90bfd29ed25e495e0964496c59a87db,16102660601a040c40270012000b000100010001000100000000000000000000,c0ff001f1f0fffc7f0e3f0f1f0f1f0f800fc00fc00fc00fc00fc00fc00fc00fe
0b353bfc9df3fc5534511a8295e40046,7040,7424,fff9fff8fff9fff3fff3fff3ffe7ffe7ffe7ffcfffcfffdfff9fff1fff3ffe7f,eea6dab9b68c6db7936d24db9936a64c891322448993a25488952735b5eda53b,0001000900030012001600060025000c004a005a0018009400340068025000c0,00f900f800f900f300f300f300e700e700e000c000c000900090001002300270
2fdc521c56b6cce0e7907d05a8db1f25,5888,1792,fffffffffe1ffe1fff1ff81ffc3fffffe1ffd1fff87ffc1fbf17901ff0ffffff,a6c8c664c6333b379925c619f18d3cccce13b33328cf7665270eccc63270cd9e,00200450067c04740234026c016c08a00778233c11c608f67e36607603c00000,fffff83ff00ff007f007f007f807c03fc01f800fc007e00700030007f0ffffff
69a41dd83be22e8dd84599984bee2d3a,7004,6474,ffffffe7ffcfffcfffcfffcfffcfffcfffcfff9fe01f803f9fff3fffffffffff,edb6c924924936dbc092936c36dbc1921b64760bc5b23f24603fcdb43d24e17f,0004000c005a005a005a0018001800180090203404b00d686000406020000000,00f400c400cc00cc00c000c000c000c0ffcfff8fe01f801f1dff3fffffffffff
30515517119578d33d884c8bba103079,9321,6722,ffff3fff1fff9fffcfffcfffcfffcfffcfffcfffcfffcfffcfffcfffcfffdfff,9f8700fec1f8e03ff81ffc07f8017f00ff80e7e003f007fc027f00ffc07f0107,2000500068003800940018001800180098001800140014009400b40034002000,ff003f001f008f00cf00cf00cf00cf00cf00cf00cf00cf00cf00cf008f009f00
148fe91d0372058647fd126db36714d5,1920,5056,fffffffffffdfff9fff8fff1ffe1ffc3ff07fe0ffc1ff83f287f01ff83ffdfff,eaaccaa995bb255ecd541b57f6900caff1251f30c08ffe68019acf32cc642719,0001000100010009001300030043010e021d007a48f420c851d053002e803900,00fd00fc00f800f000e000e000c00001fe03f807f80f001f003f007f01ff01ff
06f714d78f6f5c545cd149cf71c7c1c1,8535,14442,fffffffffbfff3fdf3f9f3f3e7c7cf8fcf1fcf3f9e7f9fff3fff3fffffffffff,bef17831d1ef87c6ef0ec93e5a7072c114bf1da2396e2048a3d38396c72c4629,000000000600060125132d060c4d18181464b050308068005000c00000000000,00ff00ff08ff00f900f900f320c7008f031f133f127f13ff00ff00ff00ff00ff
a9b52672e84888c7a26fc2694106f86f,7488,9216,fffcfff8fff9ffe3ff87ff9fff3fff3ffe7ffcfff9fff9fff3ffe7ffe7ffefff,f8a942a9d8ba93a2b62eb4e8ad8f2d386963aa4e9a59925792742c856dbd6d21,0005000900130006001900b20168025004e009800b40128005002d004a001c00,0ffc0ff80ff90fe30f800fb80f300e30fc00fc80f900f900f3f0f3f0e7f0eff0
37ffc81d6b4fddaae6b0482ef956dd63,9984,6912,ffffffffffdfff9fff9fff9fff0fff4ffe67fef3fff9fff9ffe3ffc7ff1fff3f,ec93b59a958ada64b36c6d2c96956d5b736924a5c95a369369264ad495b46349,0010000000140030002800b4013c024a00ed0116000300230046009d00320048,00c000c0000000100f9f0f9f0f0f0e47006702f300f100f100e30087000f002f
0a8b2cefacdad96c6005799832055629,7004,5976,ffffffff7fff1fff9fffcfffe7ffe3fff3ffe7ff8fff9fff9fffcfffcfffefff,9fc0e07fc3c30fe0f83f1f80c78e1f83c1f00c3f0e1fe03f3fc1fc00f03c0fc0,00000000c0007000280094005a002d0025001a00380020003400b40014001000,ff00ff003f001f009f00cf00e700e300f300e7008f009f008f00cf00cf00cf00
7234d2bf2df91f65e94e9ecc4ec5827d,7168,2304,e7ff8fff9fffc07ff807ffc1fff9fff1ffe3ff87fe1ff87f80ff0fff80ffc0ff,bfb4ccf01f0aa562ca8dd2b7e00f6d1b301fb6859cbd9b09c6f46d94e1e22608,1e003c803c0405f0001e2003011300130007011c207200e40f903cc019800980,83ff83ff00ff800fe001fc00ff80ff80ff81fe03fc0fc03f003f007f007f807f
6b44920a6758d2dc91635ccb975b3bb7,4992,960,ff9ffffffc07fc1ffc1ffc0ffc7ff0ffe07fe1ffe0ffe1ffe0fff0fff0ffffe7,b89ce732c1c1987fcc6393b4c78e3491a49eb191c70e646663394d8ccc737a7a,001e041f003f09fe093e09fe38c003904ef00f6003f043704b6041a023ee024d,ff0ffc03f003f007e007e007d83fc07f803f80ffc07f801f007f007fe0f7f907
5af8bba8cb7a8edb4bf416d4dd4d5228,7744,2944,fff9ffc1fe07e03fc0ffd3ff83ff03ff0bff07ff87ff03ff81ffd3fffbffffff,be41627de0fcc78ec783983f98f099e11f07b71ea47ca7c1e461ac4f0dc82c18,000b0103006c08f0078827404f001b0096003e000c001f000f00270016000800,ffc0fc00f001c00f801f80ff00ff01ff030003000300010001008100c100ff00
6109a474ebb5c73ef1dc5fe36c6f7df2,2880,2240,ffe3ff01fc01f821f0c3e107c00fc03fc0ff87ff8fff8fff8fff9fff1fffbfff,afee6801c2ff8f809415ac758c5799fcbb40b355b627962fb4c8b59ab7108530,0203001b007101c3038e461d8c7a8bf41f8018203a803a003800340068004000,ff01fc00f800e000e001c003c007800f803f03ff07ff07ff07ff0fff0fff1fff
